ERR9081487	ERR9081489
AT3G25510.2	0	0.588919
AT3G25520.1	420.708689	366.043696
AT3G25520.2	0	0
AT3G25520.3	0	0.172434
AT3G25530.1	49.814764	41.407786
AT3G25530.2	27.414954	20.370433
AT3G25530.3	11.622966	10.081689
AT3G25540.1	17.290438	15.906694
AT3G25540.2	2.691965	2.71136
AT3G25540.3	0	0
AT3G25545.1	15.577572	14.873388
AT3G25550.1	0	0
AT3G25560.1	8.049022	6.255865
AT3G25560.2	1.226406	0.951533
AT3G25560.3	0	0
AT3G25570.1	5.597423	2.746865
AT3G25570.2	4.200391	1.710396
AT3G25573.1	0.21564	0.060349
AT3G25577.1	0.292138	0
AT3G25580.1	17.82561	16.529889
AT3G25580.2	0.686645	1.641522
AT3G25585.1	40.438134	34.456998
AT3G25585.2	0.223891	0
AT3G25585.3	0	0.164518
AT3G25585.4	1.132049	0.628428
AT3G25585.5	0.122248	0.146952
AT3G25585.6	5.953964	8.712424
AT3G25590.1	1.686891	1.33667
AT3G25597.1	3.570133	4.034175
AT3G25600.1	9.149589	8.784349
AT3G25610.1	9.931467	10.878369
AT3G25620.1	0.052682	0.228325
AT3G25620.2	1.15859	1.311184
AT3G25640.1	6.995348	6.511861
AT3G25640.2	0.088151	0.074634
AT3G25650.1	0	0
AT3G25655.1	1.3944	1.16983
AT3G25660.1	50.857579	46.121958
AT3G25670.1	1.244955	0.983618
AT3G25680.1	14.757082	15.06425
AT3G25690.1	14.681248	18.01115
AT3G25690.2	82.889098	94.231583
AT3G25690.3	0	0
AT3G25690.4	0.062312	0.320875
AT3G25690.5	0.257668	0.389681
AT3G25690.6	0.310399	0.062672
AT3G25700.1	4.037236	2.338523
AT3G25700.2	0.106149	0
AT3G25710.1	7.908484	6.004213
AT3G25716.1	0	0
AT3G25717.1	69.324464	60.811341
AT3G25719.1	0	0
AT3G25720.1	0	0
AT3G25727.1	0	0
AT3G25730.1	10.50452	7.245516
AT3G25740.1	8.882513	8.811832
AT3G25740.2	1.45449	1.116705
AT3G25750.1	0	0
AT3G25750.2	0	0
AT3G25760.1	13.424352	9.291066
AT3G25770.1	30.999066	17.741252
AT3G25780.1	4.571961	3.448073
AT3G25790.1	5.968053	5.193301
AT3G25790.2	0.260178	0.26347
AT3G25800.1	43.272194	43.640977
AT3G25800.2	0.406821	0.0602
AT3G25800.3	0.624168	0.809631
AT3G25805.1	17.135149	16.956603
AT3G25810.1	0	0
AT3G25820.1	25.902602	37.828389
AT3G25820.2	0	0
AT3G25820.3	20.779414	23.667251
AT3G25820.4	29.298731	37.163596
AT3G25840.1	29.842883	32.139598
AT3G25840.2	6.710119	7.870678
AT3G25850.1	0	0
AT3G25855.1	2.088974	0.993596
AT3G25860.1	118.444139	115.009538
AT3G25870.1	3.670022	3.806762
AT3G25880.1	0.059237	0.051074
AT3G25880.2	2.481462	2.793365
AT3G25882.1	6.582225	5.521629
AT3G25890.1	13.692672	11.961978
AT3G25890.2	0.101443	0.309483
AT3G25900.1	19.300878	17.090708
AT3G25900.2	0	0
AT3G25900.3	0.254383	0.054617
AT3G25905.1	1.797064	1.435592
AT3G25910.1	126.888183	134.663267
AT3G25920.1	476.86653	464.271574
AT3G25930.1	75.998195	91.086488
AT3G25940.1	13.214636	11.938172
AT3G25950.1	1.627475	1.960833
AT3G25960.1	0	0
AT3G25970.1	1.523442	0.75558
AT3G25980.1	12.462367	8.030236
AT3G25980.2	1.637661	0.342689
AT3G25980.3	0	0.036761
AT3G25980.4	0.102419	0.083064
AT3G25990.1	0.844105	0.86658
AT3G26000.1	21.522778	23.586274
AT3G26010.1	0	0
AT3G26020.1	11.064942	12.147634
AT3G26020.2	0.106614	0
AT3G26020.3	0	0
AT3G26020.4	0	0
AT3G26020.5	3.624656	4.310105
AT3G26020.6	2.215521	3.533744
AT3G26020.7	0	0
AT3G26020.8	0	0
AT3G26030.1	44.394581	50.700326
AT3G26040.1	1.119784	1.495021
AT3G26050.1	1.18265	0.742824
AT3G26060.1	143.208276	117.388543
AT3G26060.2	25.694566	18.223554
AT3G26060.3	0	6.69984
AT3G26070.1	70.475149	75.3732
AT3G26080.1	11.194987	11.589324
AT3G26080.2	0.363769	0.350941
AT3G26085.1	12.229008	12.30883
AT3G26085.2	1.862335	2.274903
AT3G26085.3	4.203584	4.686955
AT3G26085.4	6.319886	4.891316
AT3G26090.1	15.00175	17.111246
AT3G26090.2	0	0.169528
AT3G26100.1	22.333066	23.554315
AT3G26100.2	30.54656	33.397776
AT3G26100.3	1.804462	1.521796
AT3G26100.4	0	0.110591
AT3G26100.5	0.420014	0.80021
AT3G26100.6	0	0
AT3G26110.1	0.152271	0.042578
AT3G26115.1	1.4612	0.905414
AT3G26115.2	1.128286	0.729818
AT3G26115.3	0.335109	0.082752
AT3G26115.4	0.259407	0.459249
AT3G26115.5	0	0.035006
AT3G26120.1	0.124639	0.026341
AT3G26125.1	0.554326	0.613113
AT3G26130.1	0.044114	0
AT3G26130.2	0.008832	0.045375
AT3G26130.3	0.656357	1.003168
AT3G26135.1	0	0.718184
AT3G26140.1	0	0
AT3G26140.2	0	0
AT3G26140.3	0	0
AT3G26147.1	0	0
AT3G26150.1	0	0
AT3G26160.1	0	0.013565
AT3G26170.1	2.924649	1.883055
AT3G26180.1	16.170714	18.356045
AT3G26180.2	0	0
AT3G26190.1	0	0
AT3G26200.1	2.479424	3.273668
AT3G26210.1	28.086705	45.18498
AT3G26220.1	27.222898	49.393044
AT3G26230.1	5.693314	11.611207
AT3G26235.1	0.089545	0.037555
AT3G26237.1	0.060374	0
AT3G26240.1	12.880999	13.884783
AT3G26250.1	0	0
AT3G26270.1	0	0
AT3G26280.1	27.286539	38.699885
AT3G26280.2	5.308784	9.074761
AT3G26290.1	18.016933	23.440014
AT3G26290.2	0.399515	0.927199
AT3G26300.1	31.926716	32.834007
AT3G26310.1	1.736188	1.79567
AT3G26320.1	0.956462	1.281524
AT3G26330.1	10.854673	12.985274
AT3G26340.1	19.544263	19.583406
AT3G26350.1	0.508463	0
AT3G26350.2	0.50923	0.749921
AT3G26355.1	0	0
AT3G26360.1	19.468482	18.649588
AT3G26360.2	3.546514	3.54293
AT3G26370.1	24.150276	21.951855
AT3G26370.2	2.407646	2.918443
AT3G26380.1	14.009196	16.515911
AT3G26380.2	0	0
AT3G26390.1	0.087479	0
AT3G26395.1	17.714363	24.171088
AT3G26400.1	22.822713	23.474242
AT3G26410.1	7.404903	7.411538
AT3G26420.1	13.376164	14.102558
AT3G26430.1	27.385645	22.902699
AT3G26440.1	0.04007	0.030391
AT3G26440.2	1.722714	2.158905
AT3G26440.3	2.708485	3.400842
AT3G26440.4	0.495213	0.130185
AT3G26440.5	0.4521	0.792301
AT3G26440.6	20.946531	22.512533
AT3G26445.1	2.846603	1.707763
AT3G26450.1	115.587059	134.075738
AT3G26460.1	56.953517	68.346775
AT3G26470.1	14.831664	16.43516
AT3G26480.1	0.599565	0.397814
AT3G26480.2	0	0
AT3G26490.1	0	0
AT3G26490.2	0.063589	0
AT3G26490.3	0	0
AT3G26490.4	2.090767	1.886565
AT3G26500.1	10.175047	15.662138
AT3G26510.1	0.026747	0.058092
AT3G26510.2	197.923743	191.452215
AT3G26510.3	0	1.905603
AT3G26510.4	2.387893	2.062002
AT3G26510.5	0.559363	0.819618
AT3G26510.6	8.633625	9.771889
AT3G26510.7	11.522737	13.71053
AT3G26512.1	0	0.352416
AT3G26520.1	3857.703431	4066.07964
AT3G26539.1	6.661826	5.545189
AT3G26540.1	3.651634	2.783298
AT3G26550.1	1.436579	1.206119
AT3G26560.1	26.224282	25.734925
AT3G26570.1	4.042414	3.449108
AT3G26570.2	23.592219	17.795603
AT3G26580.1	212.757885	240.143216
AT3G26590.1	6.964879	5.584473
AT3G26590.2	4.236558	3.584821
AT3G26600.1	9.760552	11.111462
AT3G26600.2	1.066059	0.708487
AT3G26610.1	4.644394	3.71842
AT3G26616.1	0	0
AT3G26618.1	30.590413	33.267267
AT3G26620.1	0.237407	0
AT3G26630.1	11.574589	11.83976
AT3G26640.1	17.873096	18.174503
AT3G26650.1	1087.847683	1252.532766
AT3G26660.1	0.214721	0
AT3G26670.1	3.123112	3.539547
AT3G26670.2	13.430195	14.045634
AT3G26670.3	2.777321	5.179782
AT3G26670.4	3.555546	3.983628
AT3G26680.1	2.38019	2.012871
AT3G26680.2	7.460945	10.566128
AT3G26680.3	2.457403	2.370479
AT3G26680.4	2.177386	4.081981
AT3G26690.1	21.782976	26.403797
AT3G26690.2	19.996817	27.91116
AT3G26700.1	0.445796	0.74113
AT3G26700.2	0.268947	0.368139
AT3G26700.3	6.583623	7.392777
AT3G26700.4	0	0
AT3G26700.5	0.467476	0.544337
AT3G26710.1	65.02158	68.333462
AT3G26720.1	39.793291	45.846745
AT3G26720.2	0	0
AT3G26720.3	0.465023	1.003356
AT3G26720.4	0.137336	0.284509
AT3G26720.5	3.310419	4.53618
AT3G26730.1	47.839407	50.55053
AT3G26730.2	0	0
AT3G26730.3	0	0.104534
AT3G26730.4	0	0.042479
AT3G26730.5	0.178299	0.226778
AT3G26730.6	0	0
AT3G26730.7	0.146872	0.35382
AT3G26730.8	1.338459	1.441494
AT3G26740.1	1218.246319	1077.18091
AT3G26742.1	0.294488	0.21625
AT3G26744.1	6.118057	4.709892
AT3G26744.2	23.143855	30.522291
AT3G26744.4	3.394138	0
AT3G26744.5	1.970336	2.091697
AT3G26744.6	0.975727	0.761259
AT3G26750.1	2.58893	2.457447
AT3G26760.1	13.782704	9.476286
AT3G26770.1	17.034855	13.885717
AT3G26780.1	44.312218	37.325423
AT3G26782.1	5.143101	3.855179
AT3G26790.1	0.045301	0.076481
AT3G26800.1	0	0
AT3G26810.1	29.022319	29.928775
AT3G26820.1	0	0
AT3G26820.2	0.260454	0.2871
AT3G26830.1	7.287806	3.499571
AT3G26840.1	2.806302	2.256554
AT3G26850.1	6.072365	6.047174
AT3G26850.2	0.753136	0
AT3G26855.1	0	0
AT3G26860.1	0	0
AT3G26860.2	0	0
AT3G26870.1	0	0
AT3G26880.1	0	0
AT3G26890.1	2.414114	2.509186
AT3G26890.2	8.541088	10.257599
AT3G26890.3	0.853655	1.269326
AT3G26890.4	23.291656	22.266572
AT3G26890.5	2.89396	3.939494
AT3G26890.6	6.212286	7.650086
AT3G26890.7	1.67322	1.878153
AT3G26890.8	5.193613	5.845414
AT3G26900.1	46.667668	49.293829
AT3G26900.2	10.016022	8.248621
AT3G26900.3	36.536767	41.963728
AT3G26910.1	4.287184	4.992396
AT3G26910.2	6.254853	6.501216
AT3G26910.3	0.365437	0.246887
AT3G26920.1	9.355288	8.969984
AT3G26920.2	0	0
AT3G26920.3	1.095803	0.881462
AT3G26922.1	2.34459	1.383731
AT3G26922.2	0.133805	0.039761
AT3G26922.3	0	0.044357
AT3G26922.4	0	0.050371
AT3G26922.5	0.16539	0
AT3G26930.1	0.051366	0
AT3G26930.2	0	0.078703
AT3G26932.1	0.689649	1.119869
AT3G26932.2	3.750337	4.043437
AT3G26932.3	2.783045	1.999392
AT3G26934.1	0.017867	0
AT3G26935.1	34.617705	32.490704
AT3G26940.1	0	0
AT3G26950.1	14.445633	13.507858
AT3G26960.1	0.289265	0.081289
AT3G26980.1	16.080273	17.12056
AT3G26990.1	8.150777	8.579277
AT3G26990.2	0.14436	0.247063
AT3G27000.1	7.164384	9.055624
AT3G27010.1	0	0
AT3G27010.2	9.381079	10.698488
AT3G27020.1	31.750322	32.697477
AT3G27025.1	0.126217	0.045621
AT3G27025.2	0	0
AT3G27025.3	0	0
AT3G27027.1	7.833741	3.817798
AT3G27030.1	9.964527	9.594205
AT3G27040.1	0.026284	0
AT3G27050.1	34.74798	36.919507
AT3G27060.1	41.064978	15.922781
AT3G27070.1	1.281136	1.075883
AT3G27070.2	0	0
AT3G27080.1	36.026314	27.494061
AT3G27090.1	221.213723	240.308327
AT3G27090.2	0.069979	0.59195
AT3G27090.3	1.619018	1.013684
AT3G27100.1	28.569866	30.188121
AT3G27100.2	0.674143	1.005599
AT3G27110.1	19.640106	25.374213
AT3G27110.2	1.095609	1.489664
AT3G27110.3	0	0
AT3G27110.4	3.928721	6.032988
AT3G27110.5	1.893066	0
AT3G27120.1	2.393553	2.954199
AT3G27140.1	0	0
AT3G27150.1	0	5.797993
AT3G27150.2	5.69425	0
AT3G27160.1	268.688068	256.959418
AT3G27160.2	0.215737	0
AT3G27170.1	4.401461	5.477209
AT3G27180.1	18.330771	13.742025
AT3G27185.1	0	0
AT3G27190.1	37.766423	39.18144
AT3G27200.1	11.330129	8.797439
AT3G27210.1	27.44833	28.586635
AT3G27220.1	4.744854	3.937427
AT3G27230.1	20.901412	18.628724
AT3G27240.1	99.615481	97.877927
AT3G27250.1	0.169085	0.120848
AT3G27250.2	0	0
AT3G27260.1	31.997359	32.775681
AT3G27260.2	4.383966	2.627789
AT3G27260.3	12.299307	16.456867
AT3G27260.4	0.314304	0.282379
AT3G27270.1	5.242972	4.797583
AT3G27270.2	0.852334	0.713393
AT3G27280.1	23.77229	17.569871
AT3G27280.2	0.594352	0.262465
AT3G27290.1	0.988109	0.893915
AT3G27300.1	32.629877	30.092938
AT3G27300.2	3.595211	5.134715
AT3G27300.3	10.483738	10.876913
AT3G27300.4	0	0
AT3G27300.5	0.074595	1.340766
AT3G27310.1	27.88055	28.995115
AT3G27320.1	8.869211	7.469528
AT3G27320.2	7.852678	6.601306
AT3G27325.1	10.885708	10.080057
AT3G27325.2	0.993089	0.579393
AT3G27325.3	0.573495	0.745129
AT3G27329.1	0	0
AT3G27330.1	1.583571	1.445408
AT3G27331.1	0	0
AT3G27340.1	37.569674	43.060057
AT3G27340.2	1.48634	3.844097
AT3G27340.3	3.776736	3.689449
AT3G27340.4	5.230838	4.807081
AT3G27350.1	17.076844	17.454526
AT3G27350.2	0.295078	1.247262
AT3G27350.3	0	0
AT3G27355.1	4.063271	3.89497
AT3G27360.1	39.073483	24.581582
AT3G27380.1	1.459994	2.867407
AT3G27380.2	50.649965	50.504333
AT3G27390.1	44.723359	49.456708
AT3G27390.2	2.978325	3.171303
AT3G27400.1	0	0
AT3G27400.2	2.306696	1.121811
AT3G27410.1	0.037016	0
AT3G27415.1	0.031339	0.078981
AT3G27416.1	0.081118	0.068156
AT3G27420.1	14.321369	15.433613
AT3G27425.1	0	0
AT3G27430.1	0	0
AT3G27430.2	78.506868	71.665885
AT3G27430.3	0	0
AT3G27440.1	0.157952	0.624205
AT3G27440.2	0.173323	0.028367
AT3G27440.3	0	0
AT3G27460.1	3.034792	2.772272
AT3G27460.2	4.622734	3.952941
AT3G27460.3	0.498918	0.381134
AT3G27460.4	1.076036	2.326092
AT3G27460.5	0	0
AT3G27470.1	0	0
AT3G27470.2	0.754497	0.992437
AT3G27470.3	4.537534	5.072455
AT3G27470.4	4.612126	4.436151
AT3G27470.5	0	0.14695
AT3G27473.1	0.238765	0.035102
AT3G27473.2	0	0
AT3G27473.3	0	0
AT3G27473.4	0	0
AT3G27475.1	0.290977	0.163246
AT3G27475.2	0.009333	0.015785
AT3G27480.1	0.052015	0.052764
AT3G27480.2	0	0
AT3G27490.1	0.209078	0.062965
AT3G27490.2	0	0.031315
AT3G27495.1	0	0
AT3G27500.1	0.323316	0.269237
AT3G27500.2	0.033186	0
AT3G27500.3	0	0
AT3G27503.1	0.078902	0
AT3G27510.1	1.535305	1.475602
AT3G27510.2	0.214773	0.369022
AT3G27520.1	8.691927	7.937735
AT3G27530.1	30.323663	31.79482
AT3G27540.1	1.241595	0.94906
AT3G27550.1	0	0
AT3G27550.2	4.887495	3.297787
AT3G27550.3	0	0
AT3G27560.1	15.838061	16.093434
AT3G27570.1	15.393219	14.253465
AT3G27570.2	21.024627	16.811146
AT3G27580.1	1.111719	1.667362
AT3G27580.2	7.176814	6.494796
AT3G27590.1	0	0
AT3G27600.1	0.03061	0
AT3G27610.1	10.585347	10.748413
AT3G27610.2	0.203701	0.231909
AT3G27610.3	0	0
AT3G27610.4	0.068184	0.341442
AT3G27610.5	0.280943	0.680917
AT3G27610.6	3.444175	2.045755
AT3G27610.7	0.935051	0.676646
AT3G27610.8	2.226588	2.413732
AT3G27610.9	0	3.594892
AT3G27620.1	0.451335	0.237849
AT3G27630.1	1.493921	1.685361
AT3G27640.1	0.68605	0
AT3G27640.2	0.493707	0.92092
AT3G27650.1	4.443334	3.192138
AT3G27660.1	0.070855	0.060772
AT3G27660.2	0.671153	0.393406
AT3G27670.1	9.747696	10.314709
AT3G27680.1	0	0
AT3G27690.1	68.575704	39.180815
AT3G27690.2	0.036964	0.093158
AT3G27700.1	8.92594	10.165856
AT3G27700.2	2.469039	2.181151
AT3G27710.1	0.037845	0.010657
AT3G27720.1	0	0
AT3G27730.1	0	0
AT3G27730.2	0	0
AT3G27730.3	0	0
AT3G27730.4	0	0
AT3G27730.5	0.134065	0.183568
AT3G27730.6	0.044505	0
AT3G27730.7	0.22311	0.154629
AT3G27740.1	57.214951	51.410561
AT3G27740.2	0	0
AT3G27750.1	12.27854	9.986547
AT3G27770.1	175.073691	214.415139
AT3G27770.2	34.515168	42.738536
AT3G27785.1	0	0
AT3G27809.1	0	0
AT3G27810.1	0	0
AT3G27810.2	0	0
AT3G27820.1	54.236125	55.516375
AT3G27830.1	495.804395	398.245392
AT3G27830.2	1.344981	1.590718
AT3G27831.1	0	0
AT3G27835.1	0	0
AT3G27840.1	0	0
AT3G27850.1	515.868948	417.912361
AT3G27860.1	0	0
AT3G27860.2	0.39407	0.297087
AT3G27870.1	4.659711	3.898617
AT3G27870.2	0.079196	0.165053
AT3G27870.3	0.195615	0.529177
AT3G27880.1	14.175879	15.009058
AT3G27890.1	104.766365	117.791393
AT3G27900.1	0	0
AT3G27900.2	0.777003	0.372377
AT3G27900.3	0	0
AT3G27906.1	1.580431	1.192985
AT3G27906.2	1.992298	2.404295
AT3G27906.3	7.113943	5.996777
AT3G27910.1	0	0.044107
AT3G27920.1	0.764057	0.1284
AT3G27925.1	11.319983	13.471574
AT3G27925.2	32.705483	31.108216
AT3G27930.1	5.067216	5.181011
AT3G27930.2	2.185003	0.57126
AT3G27930.3	0	0.55168
AT3G27940.1	1.296527	1.004734
AT3G27940.2	0.060809	0.048278
AT3G27940.3	0	0.688274
AT3G27950.1	0.466135	0.455945
AT3G27960.1	6.266258	7.55612
AT3G27960.2	0.519599	0.889986
AT3G27960.3	11.608349	13.236183
AT3G27970.1	0.278364	0.093892
AT3G27980.1	0	0
AT3G27999.1	0	0
AT3G28007.1	0.2636	0.034179
AT3G28020.1	0	0
AT3G28030.1	5.483892	6.807907
AT3G28030.2	0.255956	0.090044
AT3G28030.3	0.342805	0
AT3G28030.4	0	0
AT3G28040.1	22.503766	19.094852
AT3G28050.1	36.730971	42.228562
AT3G28060.1	0.065699	0
AT3G28070.1	0.936984	0
AT3G28070.2	0.241975	0.180119
AT3G28070.3	0.051474	0.495353
AT3G28070.4	0.280231	0.109916
AT3G28070.5	0.086271	0.163322
AT3G28080.1	0	0.43407
AT3G28080.2	0	0
AT3G28080.3	0.384665	0
AT3G28080.4	0.66806	0.446529
AT3G28080.5	0.055954	0.077061
AT3G28080.6	0.263027	0.520496
AT3G28080.7	0.688611	0.390976
AT3G28080.8	0	0
AT3G28080.9	0.097012	0.16169
AT3G28100.1	5.74749	6.628392
AT3G28100.2	1.09983	1.457399
AT3G28100.3	1.702567	0.913912
AT3G28120.1	0	0
AT3G28130.1	0.582892	0.446115
AT3G28130.2	1.649625	1.257426
AT3G28130.3	0.390924	0.032498
AT3G28130.4	0.613728	0.600658
AT3G28130.5	0.174812	0.133073
AT3G28130.6	0.612983	0.386384
AT3G28140.1	9.004727	8.070078
AT3G28140.2	0	1.626047
AT3G28150.1	0.261316	0.14272
AT3G28155.1	0.813841	0.690541
AT3G28155.2	0.369847	0
AT3G28170.1	0.038592	0.291433
AT3G28180.1	32.549566	24.950427
AT3G28190.1	0	0
AT3G28193.1	0	0
AT3G28200.1	53.636284	56.642028
AT3G28210.1	6.850866	7.743496
AT3G28210.2	0	0
AT3G28216.1	0	0
AT3G28220.1	4.292592	4.422773
AT3G28223.1	0	0
AT3G28230.1	0	0
AT3G28230.2	0	0
AT3G28243.1	0	0
AT3G28250.1	0	0
AT3G28270.1	0.059421	0.025495
AT3G28270.2	0.610326	0.49437
AT3G28280.1	0	0
AT3G28290.1	16.881412	23.105865
AT3G28291.1	0	0
AT3G28310.1	0.871457	1.119441
AT3G28320.1	0	0
AT3G28330.1	0.043996	0
AT3G28335.1	0	0
AT3G28340.1	3.760546	3.545318
AT3G28345.1	52.071938	57.280481
AT3G28360.1	0.067622	0.028623
AT3G28370.1	6.911004	8.035906
AT3G28370.2	0.294501	0.217883
AT3G28370.3	3.903381	3.822545
AT3G28370.4	4.010022	5.778075
AT3G28370.5	0.204165	0
AT3G28380.1	0.011361	0
AT3G28390.1	0.017486	0
AT3G28410.1	0	0
AT3G28415.1	0	0.004952
AT3G28415.2	0	0
AT3G28420.1	0.475288	0.400001
AT3G28430.1	8.130065	8.76944
AT3G28450.1	15.9528	18.694818
AT3G28455.1	2.62309	1.595038
AT3G28460.1	21.86558	23.344402
AT3G28460.2	0.478172	0.495778
AT3G28460.3	0	0.118053
AT3G28470.1	0	0.228061
AT3G28480.1	19.094037	22.315039
AT3G28480.2	0	0
AT3G28490.1	0	0
AT3G28500.1	0.301885	0.710309
AT3G28510.1	6.461362	1.983496
AT3G28520.1	0	0
AT3G28530.1	0	0
AT3G28540.1	0.210676	0.131199
AT3G28540.2	0	0
AT3G28550.1	141.906096	160.647635
AT3G28550.2	4.939551	7.28793
AT3G28560.1	0.082249	0.01388
AT3G28570.1	0	0.25132
AT3G28570.2	0.193196	0
AT3G28580.1	1.367121	1.16582
AT3G28580.2	0	0
AT3G28590.1	0	0
AT3G28600.1	0.090812	0.038328
AT3G28600.2	0	0
AT3G28610.1	0	0
AT3G28620.1	0.033236	0.055818
AT3G28630.1	0	0
AT3G28630.2	0.018471	0.015576
AT3G28635.1	0.271377	0.380401
AT3G28640.1	2.428762	2.081521
AT3G28650.1	0.56794	0.636092
AT3G28660.1	1.465923	1.955269
AT3G28670.1	10.902153	12.487245
AT3G28670.2	1.855981	2.195591
AT3G28670.3	0.368751	0
AT3G28674.1	0	0
AT3G28680.1	0	0
AT3G28690.1	3.638204	4.24715
AT3G28690.2	34.255959	39.578219
AT3G28690.3	5.802181	6.251575
AT3G28700.1	7.705188	6.05517
AT3G28700.2	0	0
AT3G28700.3	0.50906	0.81508
AT3G28710.1	156.004183	172.816696
AT3G28715.1	80.785377	89.960334
AT3G28715.2	0	0.045561
AT3G28720.1	21.357338	22.806578
AT3G28720.2	1.084994	0.304821
AT3G28730.1	48.984525	48.906644
AT3G28740.1	231.150976	201.257336
AT3G28750.1	0.544324	0.538102
AT3G28760.1	2.858801	1.940647
AT3G28760.2	1.002676	1.207132
AT3G28770.1	0.029165	0.051268
AT3G28770.2	0	0
AT3G28770.3	0.006064	0
AT3G28780.1	0	0
AT3G28785.1	0	0
AT3G28790.1	0	0
AT3G28810.1	0	0
AT3G28810.2	0	0
AT3G28820.1	0	0
AT3G28830.1	0	0
AT3G28840.1	0.123454	0.02605
AT3G28850.1	4.542753	5.649109
AT3G28853.1	0	0
AT3G28857.1	1.093269	0.540149
AT3G28860.1	54.183924	38.025451
AT3G28870.1	0	0
AT3G28875.1	0.259555	1.23665
AT3G28880.1	1.040337	0.852733
AT3G28890.1	0.049381	0
AT3G28890.2	0	0.031436
AT3G28899.1	0	0
AT3G28900.1	48.286503	41.72395
AT3G28910.1	32.394584	39.14157
AT3G28910.2	0.701868	0.755245
AT3G28917.1	0.317142	0.143745
AT3G28918.1	0	0
AT3G28920.1	29.776075	24.778786
AT3G28922.1	0	0
AT3G28925.1	0	0
AT3G28930.1	0	0
AT3G28930.2	0.250553	0.255414
AT3G28930.3	14.790963	12.748821
AT3G28940.1	174.168074	167.832266
AT3G28950.1	38.839065	41.276698
AT3G28956.1	0	0
AT3G28956.10	0.123027	0.261929
AT3G28956.11	0	0.319549
AT3G28956.12	0	0
AT3G28956.2	0	0
AT3G28956.3	0	0.9294
AT3G28956.4	0.728509	0.240093
AT3G28956.5	0.930546	0
AT3G28956.6	0.643186	0
AT3G28956.7	0.736153	0.650419
AT3G28956.8	4.499814	4.700009
AT3G28956.9	0	0.870564
AT3G28958.1	0	0
AT3G28960.1	0	0
AT3G28960.2	0.160826	0.467877
AT3G28960.3	0.190284	0.211415
AT3G28960.4	0.286585	0.115854
AT3G28960.5	0.319918	0.210954
AT3G28970.1	17.514798	18.32088
AT3G28970.2	0.81698	0.605706
AT3G28980.1	0	0
AT3G28980.2	0	0
AT3G28980.3	0	0
AT3G28980.4	0	0
AT3G28980.5	0	0
AT3G28990.1	0	0
AT3G29000.1	1.327371	0.685825
AT3G29010.1	1.430682	2.69777
AT3G29010.2	0	0.4263
AT3G29010.3	0.096823	0.076989
AT3G29010.4	0.205098	0.591709
AT3G29010.5	0.302088	0.503284
AT3G29010.6	1.877571	0
AT3G29020.1	0	0
AT3G29020.2	0	0
AT3G29030.1	8.675486	4.505662
AT3G29033.1	0	0
AT3G29034.1	24.133884	29.37025
AT3G29035.1	36.897185	45.464267
AT3G29040.1	0	0
AT3G29050.1	0	0
AT3G29050.2	0	0
AT3G29060.1	0	0.006471
AT3G29070.1	0	0
AT3G29075.1	23.920312	25.197901
AT3G29080.1	0	0
AT3G29090.1	21.212772	21.399788
AT3G29100.1	0.61486	0.944055
AT3G29100.2	1.51626	1.221554
AT3G29100.3	0.980998	1.509621
AT3G29100.4	0.946756	0.422381
AT3G29100.5	1.472011	2.618424
AT3G29110.1	0	0
AT3G29130.1	13.926458	13.648483
AT3G29130.2	0	0
AT3G29130.3	0.054848	0.102987
AT3G29130.4	0.263251	0.147004
AT3G29130.5	0.063826	0.096319
AT3G29130.6	1.547676	1.322448
AT3G29140.1	0.84186	2.146795
AT3G29152.1	0	0
AT3G29160.1	19.428751	19.02608
AT3G29160.2	7.234526	6.263112
AT3G29160.3	2.422441	3.61147
AT3G29170.1	24.345795	27.959284
AT3G29170.2	0	0.248569
AT3G29173.1	0.952817	1.26692
AT3G29180.1	33.277979	34.976551
AT3G29180.2	22.442286	28.614842
AT3G29180.3	1.771513	3.367588
AT3G29185.1	53.113332	48.477605
AT3G29185.2	4.226205	3.717871
AT3G29190.1	0.104995	0.039432
AT3G29200.1	17.991274	20.07328
AT3G29230.1	6.880533	6.428279
AT3G29240.1	232.762679	227.014419
AT3G29240.2	59.242259	62.646586
AT3G29250.1	0	0.054931
AT3G29250.2	81.350699	71.266779
AT3G29250.3	10.461157	11.479105
AT3G29255.1	0	0
AT3G29260.1	0	0
AT3G29270.1	21.097289	21.698635
AT3G29270.2	0.357973	0.363175
AT3G29280.1	6.033513	4.341786
AT3G29280.2	0.264598	0.14917
AT3G29290.1	0	0
AT3G29290.2	1.336816	1.109316
AT3G29290.3	7.872555	8.488566
AT3G29290.4	2.702953	3.434289
AT3G29290.5	1.589043	1.461162
AT3G29300.1	0	0
AT3G29300.2	0.262499	0.140633
AT3G29305.1	0	0
AT3G29310.1	19.924936	21.561701
AT3G29320.1	79.052745	70.018753
AT3G29330.1	5.896176	4.693671
AT3G29330.2	4.166179	4.535542
AT3G29340.1	0	0
AT3G29350.1	47.295615	50.361813
AT3G29350.2	0	7.248857
AT3G29360.1	33.312382	21.272728
AT3G29360.2	27.364437	27.731106
AT3G29370.1	9.085078	6.740526
AT3G29375.1	0	0
AT3G29375.2	0.353983	0.328799
AT3G29375.3	10.445108	8.695848
AT3G29380.1	0	0
AT3G29385.1	0	0
AT3G29390.1	23.288702	23.301335
AT3G29390.2	6.336802	5.446778
